team,video,title,ko_translate,ko_read,en_read,sub1,sub2,sub3
라디오,https://youtu.be/FoZ8sxsGdT0,Yumemiru Shoujou ja Irarenai,,유메미루쇼우죠쟈이라레나이,Yumemiru Shoujou ja Irarenai,,,
라디오,https://youtu.be/K-WHLVBnZ6k,Amagi Etsue,아마기에츠에,,Amagi Etsue,,,
라디오,https://youtu.be/3lg-pOxpDCo,Delicate ni Suki Shite,,델리케이트니스키시테,Delicate ni Suki Shite,,,
라디오,https://youtu.be/1yxRwQF5GEU,STYLISH QUEEN,,스타일리시퀸,STYLISH QUEEN,,,
밀리,https://youtu.be/bYpJNfnBrIE,addicted,어딕티드,중독된,addicted,,,
밀리,https://youtu.be/7E6f0P7v3Nk,合言葉はスタートアップ！(Aikotoba wa startup),구호는 스타트 업,아이코토바와스타트업,Aikotoba wa startup,,,
밀리,https://youtu.be/GsnyWF7Mg5c,arcadia,아르카디아,알카디아,arcadia,,,
밀리,https://youtu.be/WUYBMcZMkhQ,地球ミラーボウル(chikyuu mirror ball),지구미러볼,치큐우미러볼,chikyuu mirror ball,,,
밀리,https://youtu.be/5N9VhXVbH7A,DEpArture from THe life,인생탈출,DEATH,DEpArture from THe life,디파쳐 프롬 더 라이프,,
밀리,https://youtu.be/LBWZ9g7ZSpk,DETECTIVE HIGH! ～Koi Tantei Monogatari～,디텍티브하이 연애탐정이야기,디텍티브하이 코이탄테이모노가타리,DETECTIVE HIGH! ～Koi Tantei Monogatari～,,,
밀리,https://youtu.be/oFLuXi5_fAY,FAKE SELF×TRUE SELF,가짜나진짜나,페이크셀프트루셀프,FAKE SELF×TRUE SELF,,,
밀리,https://youtu.be/ayHGYkKym-E,Fermata in Rapsodia,,페르마타인랩소디아,Fermata in Rapsodia,,,
밀리,https://youtu.be/5_GTQ3tNHnE,FLY TO EVERYWHERE,,플라이투에브리웨어,FLY TO EVERYWHERE,,,
밀리,https://youtu.be/pie-PYVlHrE,ハートウォーミング(heartwarming),하토워밍,하트워밍,heartwarming,,,
밀리,https://youtu.be/Qziak73itao,微笑んだから気づいたんだ-Hohoenda kara Kizuitanda,,호호엔다카라키즈이탄다,Hohoenda kara Kizuitanda,,,
밀리,https://youtu.be/jzHAMns4Ay8,ハミングロード(Humming Road),,허밍로드,Humming Road,,,
밀리,https://youtu.be/1gW8IJKt--k,Impervious Resolution,,임페르비우스레졸루션,Impervious Resolution,,,
밀리,https://youtu.be/RtRpG7DW4JA,Just be myself!!,,저스트비마이셀프,Just be myself!!,,,
밀리,https://youtu.be/v9ZQpc56IE0,キミがいて夢になる(Kimi ga Ite Yume ni Naru),너가있어꿈이됨,키미가이테유메니나루,Kimi ga Ite Yume ni Naru,,,
밀리,https://youtu.be/kRAgid_uRE8,LEADER!!,지도자,리더,LEADER!!,,,
밀리,https://youtu.be/CBLSTd12NHY,Liar's good bye,,라이어즈굿바이,Liar's good bye,,,
밀리,https://youtu.be/ZQLUk_tdMVY,Private Road Show playback Weekday,,프라이빗로드쇼플레이백위크데이,Private Road Show playback Weekday,,,
밀리,https://youtu.be/X0ZXrMZCVgw,ラビットファー (Rabbit Fur),,래빗퍼,rabbit fur,,,
밀리,https://youtu.be/O1Tr23oJCno,ストロベリー・キューピッド(strawberry cupid),,스트로베리큐피드,strawberry cupid,,,
밀리,https://youtu.be/UklfjYYWKsc,Thank You!,ㄳ,땡큐,thank you,ㄱㅅ,,
밀리,https://youtu.be/jFr746GFQRY,タイムマシンに飛び乗って!-Time Machine ni Tobinotte!,,타임머신니토비놋테,Time Machine ni Tobinotte!,,,
밀리,https://youtu.be/gs2OhhckLkU,Welcome!!,,웰컴,Welcome!!,,,
밀리,https://youtu.be/kynthjf5BrA,WOW! I NEED!! ～Singing Monkey Kashou Ken,Wow I need,와우아이니드싱잉멍키카쇼우켄,WOW! I NEED!! ～Singing Monkey Kashou Ken,,,
밀리,https://youtu.be/dk1L84ous74,僕たちのResistance(Boku-tachi no Resistance),,보쿠타치노레지스탕스,Boku-tachi no Resistance,,,
밀리,https://youtu.be/bTYDS_6xgQA,Deep Deep Blue,,딥딥블루,Deep Deep Blue,,,
밀리,https://youtu.be/GJOrAs_eZf0,Dreamy Dream,꿈꿈,드리미드림,Dreamy Dream,,,
밀리,https://youtu.be/dX0iUVr40Oc,GREEDY GIRL,,그리디걸,GREEDY GIRL,,,
밀리,https://youtu.be/itth7SqQjr4,キラメキ進行形(kirameki shinkoukei),키라메키진행형,키라메키신코우케이,kirameki shinkoukei,반짝임진행형,,
밀리,https://youtu.be/B4ntbDtROMU,恋花(Koibana),연화,코이바나,Koibana,,,
밀리,https://youtu.be/QMsjvBaunbI,嘆きのFRACTION(Nageki no FRACTION),나게키노프랙션,나게키노FRACTION,Nageki no FRACTION,,,
밀리,https://youtu.be/50VT1XfZDHU,Rebellion,저항,레벨리온,Rebellion,폭동,리벨리온,
밀리,https://youtu.be/gHn-UAZKNrI,Smiley days,,스마일리데이즈,Smiley days,,,
밀리,https://youtu.be/2UyLeW24ZI0,Snow White,,스노우화이트,Snow White,,,
밀리,https://youtu.be/_XQ0SPglbgU,追憶のサンドグラス(Tsuioku no Sand Glass),추억의샌드글래스,츠이오쿠노샌드글래스,Tsuioku no Sand Glass,추억의샌드글라스,,
밀리,https://youtu.be/-2gf9sgNjnI,月のほとりで(Tsuki no Hotori de),,츠키노호토리데,Tsuki no Hotori de,,,
밀리,https://youtu.be/eijUAhrXSHA,VIVA☆アクアリズム,비바아쿠아리듬,비바아쿠아리즘,VIVA☆アクアリズム,,,
밀리,https://youtu.be/9W8a2z93CgE,WORLD WIDE DANCE!!!,,월드와이드댄스,WORLD WIDE DANCE!!!,,,
밀리,https://www.youtube.com/watch?v=RzI2nmMpBfE,Everyday Stars!!,에브리데이스타즈,everyday stars,에브리데이스타즈765올스타즈,everydaystars765allstars,,
KR,https://youtu.be/anqVHbo-o8A,The World Is All One!!,쟈와완,더월드이즈올원,the world is all one,,,
